"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",107.815517169455,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",106.483391799885,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",108.933424394568,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",111.340233440693,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",113.675811210916,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",117.973591718193,
"SVN","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",117.876587635668,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",120.289784172963,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",120.938041593591,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",123.39915033174,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",126.731586051073,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",126.4182977926,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",124.112282675101,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",126.317263544456,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",121.338539948504,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",115.235168850047,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",112.748807746347,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",111.434345621136,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",113.705128101249,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",115.222440009234,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",115.021135995555,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",114.961615420961,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",114.932448870647,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",120.368805654078,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",118.76536774643,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",117.76147811068,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",117.527692276876,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",112.974863552233,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",113.475553738886,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",113.084555018069,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",109.50019424684,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",109.420645564448,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",109.397104497669,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",105.227037822592,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",105.993624223811,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",103.971961095953,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",99.4311100366713,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",100.334590771363,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",100.934644812107,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",100.65084876352,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",101.938913130028,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",99.3738600293784,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",98.0363780770733,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",99.9939735338627,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",100.648770357071,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",102.428632664829,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",103.278579523663,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",103.048720890644,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",104.537626880358,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",104.841891012733,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",105.496229959329,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",106.850116306293,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",105.311501975689,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",107.883696838334,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",107.756943681229,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",108.081754732632,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q2",107.743326946213,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q3",109.613641291342,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q4",112.519580783609,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q1",111.874932211195,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q2",115.185890921972,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q3",118.862455742339,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2020-Q4",123.24433148673,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q1",126.582167880782,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q2",128.657818769387,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q3",125.77973710857,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2021-Q4",123.938442110876,
"SVN","HOUSECOST","PRICERENT","IDX2015","Q","2022-Q1",125.666529582252,
"SVN","HOUSECOST","REAL","IDX2015","Q","2007-Q1",133.528641635155,
"SVN","HOUSECOST","REAL","IDX2015","Q","2007-Q2",134.645275170042,
"SVN","HOUSECOST","REAL","IDX2015","Q","2007-Q3",138.47640325078,
"SVN","HOUSECOST","REAL","IDX2015","Q","2007-Q4",139.868889669118,
"SVN","HOUSECOST","REAL","IDX2015","Q","2008-Q1",140.71677523752,
"SVN","HOUSECOST","REAL","IDX2015","Q","2008-Q2",138.074853631659,
"SVN","HOUSECOST","REAL","IDX2015","Q","2008-Q3",138.866903210086,
"SVN","HOUSECOST","REAL","IDX2015","Q","2008-Q4",136.227636529847,
"SVN","HOUSECOST","REAL","IDX2015","Q","2009-Q1",126.686308135067,
"SVN","HOUSECOST","REAL","IDX2015","Q","2009-Q2",125.472278802726,
"SVN","HOUSECOST","REAL","IDX2015","Q","2009-Q3",121.541586467909,
"SVN","HOUSECOST","REAL","IDX2015","Q","2009-Q4",123.459814770175,
"SVN","HOUSECOST","REAL","IDX2015","Q","2010-Q1",124.706940846517,
"SVN","HOUSECOST","REAL","IDX2015","Q","2010-Q2",123.564258739747,
"SVN","HOUSECOST","REAL","IDX2015","Q","2010-Q3",121.471574935494,
"SVN","HOUSECOST","REAL","IDX2015","Q","2010-Q4",120.925753411127,
"SVN","HOUSECOST","REAL","IDX2015","Q","2011-Q1",127.672054864302,
"SVN","HOUSECOST","REAL","IDX2015","Q","2011-Q2",124.003342647169,
"SVN","HOUSECOST","REAL","IDX2015","Q","2011-Q3",123.313136766987,
"SVN","HOUSECOST","REAL","IDX2015","Q","2011-Q4",120.220239346254,
"SVN","HOUSECOST","REAL","IDX2015","Q","2012-Q1",115.708707516681,
"SVN","HOUSECOST","REAL","IDX2015","Q","2012-Q2",114.690520793273,
"SVN","HOUSECOST","REAL","IDX2015","Q","2012-Q3",113.804312522245,
"SVN","HOUSECOST","REAL","IDX2015","Q","2012-Q4",109.069261045347,
"SVN","HOUSECOST","REAL","IDX2015","Q","2013-Q1",107.811919447311,
"SVN","HOUSECOST","REAL","IDX2015","Q","2013-Q2",107.724561932633,
"SVN","HOUSECOST","REAL","IDX2015","Q","2013-Q3",102.798074522284,
"SVN","HOUSECOST","REAL","IDX2015","Q","2013-Q4",102.199243185189,
"SVN","HOUSECOST","REAL","IDX2015","Q","2014-Q1",101.146820048077,
"SVN","HOUSECOST","REAL","IDX2015","Q","2014-Q2",96.7362463634961,
"SVN","HOUSECOST","REAL","IDX2015","Q","2014-Q3",97.7225037568507,
"SVN","HOUSECOST","REAL","IDX2015","Q","2014-Q4",98.828910632338,
"SVN","HOUSECOST","REAL","IDX2015","Q","2015-Q1",99.3782533299172,
"SVN","HOUSECOST","REAL","IDX2015","Q","2015-Q2",100.634198219107,
"SVN","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.286007646186,
"SVN","HOUSECOST","REAL","IDX2015","Q","2015-Q4",99.7015408047891,
"SVN","HOUSECOST","REAL","IDX2015","Q","2016-Q1",100.970087984703,
"SVN","HOUSECOST","REAL","IDX2015","Q","2016-Q2",102.501137927616,
"SVN","HOUSECOST","REAL","IDX2015","Q","2016-Q3",104.708761374363,
"SVN","HOUSECOST","REAL","IDX2015","Q","2016-Q4",106.346237525675,
"SVN","HOUSECOST","REAL","IDX2015","Q","2017-Q1",106.444300578053,
"SVN","HOUSECOST","REAL","IDX2015","Q","2017-Q2",109.719459207223,
"SVN","HOUSECOST","REAL","IDX2015","Q","2017-Q3",111.42036715144,
"SVN","HOUSECOST","REAL","IDX2015","Q","2017-Q4",114.355522505288,
"SVN","HOUSECOST","REAL","IDX2015","Q","2018-Q1",115.281846785571,
"SVN","HOUSECOST","REAL","IDX2015","Q","2018-Q2",116.074846427111,
"SVN","HOUSECOST","REAL","IDX2015","Q","2018-Q3",118.935092072578,
"SVN","HOUSECOST","REAL","IDX2015","Q","2018-Q4",120.943468699742,
"SVN","HOUSECOST","REAL","IDX2015","Q","2019-Q1",122.524643827268,
"SVN","HOUSECOST","REAL","IDX2015","Q","2019-Q2",123.506013935992,
"SVN","HOUSECOST","REAL","IDX2015","Q","2019-Q3",124.535401469757,
"SVN","HOUSECOST","REAL","IDX2015","Q","2019-Q4",125.591027372158,
"SVN","HOUSECOST","REAL","IDX2015","Q","2020-Q1",125.360910640833,
"SVN","HOUSECOST","REAL","IDX2015","Q","2020-Q2",129.568781778013,
"SVN","HOUSECOST","REAL","IDX2015","Q","2020-Q3",131.205985571366,
"SVN","HOUSECOST","REAL","IDX2015","Q","2020-Q4",136.030121055057,
"SVN","HOUSECOST","REAL","IDX2015","Q","2021-Q1",132.382195748909,
"SVN","HOUSECOST","REAL","IDX2015","Q","2021-Q2",140.086862441468,
"SVN","HOUSECOST","REAL","IDX2015","Q","2021-Q3",142.382151105441,
"SVN","HOUSECOST","REAL","IDX2015","Q","2021-Q4",146.013806956488,
"SVN","HOUSECOST","REAL","IDX2015","Q","2022-Q1",145.996757885644,
"SVN","HOUSECOST","RENT","IDX2015","Q","2000-Q1",54.0867432672176,
"SVN","HOUSECOST","RENT","IDX2015","Q","2000-Q2",55.9015554057942,
"SVN","HOUSECOST","RENT","IDX2015","Q","2000-Q3",57.3148999529072,
"SVN","HOUSECOST","RENT","IDX2015","Q","2000-Q4",58.9353052036397,
"SVN","HOUSECOST","RENT","IDX2015","Q","2001-Q1",61.2057542101124,
"SVN","HOUSECOST","RENT","IDX2015","Q","2001-Q2",62.441410750497,
"SVN","HOUSECOST","RENT","IDX2015","Q","2001-Q3",64.1523394618201,
"SVN","HOUSECOST","RENT","IDX2015","Q","2001-Q4",65.5625704784809,
"SVN","HOUSECOST","RENT","IDX2015","Q","2002-Q1",66.8076637147251,
"SVN","HOUSECOST","RENT","IDX2015","Q","2002-Q2",68.3365268962837,
"SVN","HOUSECOST","RENT","IDX2015","Q","2002-Q3",69.8879767990763,
"SVN","HOUSECOST","RENT","IDX2015","Q","2002-Q4",71.1100931493385,
"SVN","HOUSECOST","RENT","IDX2015","Q","2003-Q1",72.2700696767475,
"SVN","HOUSECOST","RENT","IDX2015","Q","2003-Q2",79.5783264295027,
"SVN","HOUSECOST","RENT","IDX2015","Q","2003-Q3",79.8251157627431,
"SVN","HOUSECOST","RENT","IDX2015","Q","2003-Q4",82.6090395338007,
"SVN","HOUSECOST","RENT","IDX2015","Q","2004-Q1",85.0168124348938,
"SVN","HOUSECOST","RENT","IDX2015","Q","2004-Q2",87.2285622664189,
"SVN","HOUSECOST","RENT","IDX2015","Q","2004-Q3",88.499240892044,
"SVN","HOUSECOST","RENT","IDX2015","Q","2004-Q4",90.8615799971374,
"SVN","HOUSECOST","RENT","IDX2015","Q","2005-Q1",91.3032896408068,
"SVN","HOUSECOST","RENT","IDX2015","Q","2005-Q2",91.7964538791268,
"SVN","HOUSECOST","RENT","IDX2015","Q","2005-Q3",93.1318833691989,
"SVN","HOUSECOST","RENT","IDX2015","Q","2005-Q4",93.8013988800277,
"SVN","HOUSECOST","RENT","IDX2015","Q","2006-Q1",94.3540287920172,
"SVN","HOUSECOST","RENT","IDX2015","Q","2006-Q2",95.0168140793429,
"SVN","HOUSECOST","RENT","IDX2015","Q","2006-Q3",96.2802227091077,
"SVN","HOUSECOST","RENT","IDX2015","Q","2006-Q4",96.3387176362652,
"SVN","HOUSECOST","RENT","IDX2015","Q","2007-Q1",96.6220548153515,
"SVN","HOUSECOST","RENT","IDX2015","Q","2007-Q2",97.6794065691303,
"SVN","HOUSECOST","RENT","IDX2015","Q","2007-Q3",98.8929866861015,
"SVN","HOUSECOST","RENT","IDX2015","Q","2007-Q4",100.165437812486,
"SVN","HOUSECOST","RENT","IDX2015","Q","2008-Q1",102.696450350176,
"SVN","HOUSECOST","RENT","IDX2015","Q","2008-Q2",103.916541024263,
"SVN","HOUSECOST","RENT","IDX2015","Q","2008-Q3",104.145991737211,
"SVN","HOUSECOST","RENT","IDX2015","Q","2008-Q4",104.521101421039,
